Nom_donnée|Type|Nom_module|Public|Nb_lignes|Nb_colonnes|Label_père|Offset|Masque_accès|Affichage|Unité|Fonction_transfert_ades|Coefficient_a|Coefficient_b|Groupe|Groupe_1|Groupe_2|Alias_1|Alias_2|Genre|Variable_indice_ligne|Variable_indice_colonne|Fonction_transfert_ligne|Fonction_transfert_colonne|Table_breakpoint_ligne|Table_breakpoint_colonne|Référence_spécification|Recuperable|Modifiable|Fournisseur|Responsable|Valeurs|Visualisable_ADES|Donnée_a_supprimer|Validation|Commentaires|Volatile|MinDecValue|MaxDecValue|MinPhysValue|MaxPhysValue|Def_Eval
ADCHAL_akpfu32ScalingFunction|ADCHAL_tpfu32ScalingFunction|ADCHAL|0|1|ADCHAL_udtNUMBER_OF_CHANNELS|ADCHAL_akpfu32ScalingFunction|0|0|Phys|-||||miscellaneous|miscellaneous||ADCHAL_akpfu32ScalingFunction||4||||||||0|1||||0|0|0||0|||||0
ADCHAL_akpfvidReadRaw|ADCHAL_tpfvidReadRaw|ADCHAL|0|1|ADCHAL_udtNUMBER_OF_PINS|ADCHAL_akpfvidReadRaw|0|0|Phys|-||||miscellaneous|miscellaneous||ADCHAL_akpfvidReadRaw||4||||||||0|1||||0|0|0||0|||||0
ADCHAL_akudtChannelToPin|ADCHAL_tudtPinType|ADCHAL|0|1|ADCHAL_udtNUMBER_OF_CHANNELS|ADCHAL_akudtChannelToPin|0|0|Phys|-||||miscellaneous|miscellaneous||ADCHAL_akudtChannelToPin||4||||||||0|1||||0|0|0||0|||||0
ADCHAL_akudtResultDesiredMax|ADCHAL_tudtResultValue|ADCHAL|0|1|ADCHAL_udtNUMBER_OF_CHANNELS|ADCHAL_akudtResultDesiredMax|0|0|Phys|-||||miscellaneous|miscellaneous||ADCHAL_akudtResultDesiredMax||4||||||||0|1||||0|0|0||0|||||0
ADCHAL_audtAcquisitionsRaw|ADCHAL_tudtMcalAcquisition|ADCHAL|0|1|ADCHAL_udtNUMBER_OF_PINS|ADCHAL_audtAcquisitionsRaw|0|0|Phys|-||||miscellaneous|miscellaneous||ADCHAL_audtAcquisitionsRaw||4||||||||0|1||||0|0|0||0|||||0
ADCHAL_udtCONTINUOUS_MODE_PIN_NB|uint8|HEADER|0|0|0|ADCHAL_udtCONTINUOUS_MODE_PIN_NB|0|0|Phys|-|||||||ADCHAL_udtCONTINUOUS_MODE_PIN_NB||3||||||||0|1|||2|0|0|0||0|||||0
ADCHAL_udtNUMBER_OF_CHANNELS|uint8|HEADER|0|0|0|ADCHAL_udtNUMBER_OF_CHANNELS|0|0|Phys|-|||||||ADCHAL_udtNUMBER_OF_CHANNELS||3||||||||0|1|||7|0|0|0||0|||||0
ADCHAL_udtNUMBER_OF_PINS|uint8|HEADER|0|0|0|ADCHAL_udtNUMBER_OF_PINS|0|0|Phys|-|||||||ADCHAL_udtNUMBER_OF_PINS||3||||||||0|1|||5|0|0|0||0|||||0
