Nom_donnée|Type|Nom_module|Public|Nb_lignes|Nb_colonnes|Label_père|Offset|Masque_accès|Affichage|Unité|Fonction_transfert_ades|Coefficient_a|Coefficient_b|Groupe|Groupe_1|Groupe_2|Alias_1|Alias_2|Genre|Variable_indice_ligne|Variable_indice_colonne|Fonction_transfert_ligne|Fonction_transfert_colonne|Table_breakpoint_ligne|Table_breakpoint_colonne|Référence_spécification|Recuperable|Modifiable|Fournisseur|Responsable|Valeurs|Visualisable_ADES|Donnée_a_supprimer|Validation|Commentaires|Volatile|MinDecValue|MaxDecValue|MinPhysValue|MaxPhysValue|Def_Eval
CANTXMIXMOD_bCoPtUHbRStrtAntPrev|boolean|CANTXMIXMOD|0|0|0|CANTXMIXMOD_bCoPtUHbRStrtAntPrev|0|0|Phys|bool|2|0||Divers|Divers||CANTXMIXMOD_bCoPtUHbRStrtAntPrev||1||||||||0|1||||1|0|0||0|0|1|0|1|0
CANTXMIXMOD_bThMgtbPosnFSFPrev|boolean|CANTXMIXMOD|0|0|0|CANTXMIXMOD_bThMgtbPosnFSFPrev|0|0|Phys|bool|2|0||Divers|Divers||CANTXMIXMOD_bThMgtbPosnFSFPrev||1||||||||0|1||||1|0|0||0|0|1|0|1|0
CANTXMIXMOD_u8CoEmSTTstTypEmPrev|uint8|CANTXMIXMOD|0|0|0|CANTXMIXMOD_u8CoEmSTTstTypEmPrev|0|0|Phys|-|1|1|0|Divers|Divers||CANTXMIXMOD_u8CoEmSTTstTypEmPrev||1||||||||0|1||||1|0|0||0|0|3|0|3|0
CANTXMIXMOD_u8CoOptmElstElEPrev|uint8|CANTXMIXMOD|0|0|0|CANTXMIXMOD_u8CoOptmElstElEPrev|0|0|Phys|-|1|1|0|Divers|Divers||CANTXMIXMOD_u8CoOptmElstElEPrev||1||||||||0|1||||1|0|0||0|0|15|0|15|0
CANTXMIXMOD_u8Inhib|uint8|CANTXMIXMOD|0|0|0|CANTXMIXMOD_u8Inhib|0|0|Hexa|-||||Divers|Divers||CANTXMIXMOD_u8Inhib||2|||||||PTS_DOC_5708641|1|1||||1|0|0|Calibration d'inhibition du module CANTXMIXMOD.|0|0|255|0|255|0
CoEmSTT_stTypEmPredRstrt|uint8|HEADER|1|0|0|CoEmSTT_stTypEmPredRstrt|0|0|Phys|-|1|1|0|Divers|Divers||CoEmSTT_stTypEmPredRstrt||1||||||||0|1||||1|0|0||0|0|3|0|3|0
CoOptmEl_stElEProv|uint8|HEADER|1|0|0|CoOptmEl_stElEProv|0|0|Phys|-|1|1|0|Divers|Divers||CoOptmEl_stElEProv||1||||||||0|1||||1|0|0||0|0|15|0|15|0
CoPtUH_bRStrtAnt|boolean|HEADER|1|0|0|CoPtUH_bRStrtAnt|0|0|Phys|bool|2|0||Divers|Divers||CoPtUH_bRStrtAnt||1||||||||0|1||||1|0|0||0|0|1|0|1|0
ISCAN_bFastTxn1E8Req|boolean|CANTXMIXMOD|0|0|0|ISCAN_bFastTxn1E8Req|0|0|Phys|bool|2|0||Divers|Divers||ISCAN_bFastTxn1E8Req||1||||||||0|1||||1|0|0||0|0|1|0|1|0
ISCAN_bFastTxn468Req|boolean|CANTXMIXMOD|0|0|0|ISCAN_bFastTxn468Req|0|0|Phys|bool|2|0||Divers|Divers||ISCAN_bFastTxn468Req||1||||||||0|1||||1|0|0||0|0|1|0|1|0
ISCAN_bTxnSlow1E8Req|boolean|CANTXMIXMOD|0|0|0|ISCAN_bTxnSlow1E8Req|0|0|Phys|bool|2|0||Divers|Divers||ISCAN_bTxnSlow1E8Req||1||||||||0|1||||1|0|0||0|0|1|0|1|0
ThMgt_bPosnFSF|boolean|HEADER|1|0|0|ThMgt_bPosnFSF|0|0|Phys|bool|2|0||Divers|Divers||ThMgt_bPosnFSF||1||||||||0|1||||1|0|0||0|0|1|0|1|0
