Nom_donnée|Type|Nom_module|Public|Nb_lignes|Nb_colonnes|Label_père|Offset|Masque_accès|Affichage|Unité|Fonction_transfert_ades|Coefficient_a|Coefficient_b|Groupe|Groupe_1|Groupe_2|Alias_1|Alias_2|Genre|Variable_indice_ligne|Variable_indice_colonne|Fonction_transfert_ligne|Fonction_transfert_colonne|Table_breakpoint_ligne|Table_breakpoint_colonne|Référence_spécification|Recuperable|Modifiable|Fournisseur|Responsable|Valeurs|Visualisable_ADES|Donnée_a_supprimer|Validation|Commentaires|Volatile|MinDecValue|MaxDecValue|MinPhysValue|MaxPhysValue|Def_Eval
PwrRlyHw_bDgoDef|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bDgoDef|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||PwrRlyHw_bDgoDef||1||||||||0|1||||1|0|0||0|0|1|0|1|0
PwrRlyHw_bDgoOc_PwrRly|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bDgoOc_PwrRly|0|0|Phys|bool|2|0||Divers|Divers||PwrRlyHw_bDgoOc_PwrRly||1||||||||0|1||||1|0|0||0|0|1|0|1|0
PwrRlyHw_bDgoScg_PwrRly|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bDgoScg_PwrRly|0|0|Phys|bool|2|0||Divers|Divers||PwrRlyHw_bDgoScg_PwrRly||1||||||||0|1||||1|0|0||0|0|1|0|1|0
PwrRlyHw_bDgoScp_PwrRly|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bDgoScp_PwrRly|0|0|Phys|bool|2|0||Divers|Divers||PwrRlyHw_bDgoScp_PwrRly||1||||||||0|1||||1|0|0||0|0|1|0|1|0
PwrRlyHw_bDgoStuck_PwrRly|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bDgoStuck_PwrRly|0|0|Phys|bool|2|0||Divers|Divers||PwrRlyHw_bDgoStuck_PwrRly||1||||||||0|1||||1|0|0||0|0|1|0|1|0
PwrRlyHw_bMonRunOc_PwrRly|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bMonRunOc_PwrRly|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||PwrRlyHw_bMonRunOc_PwrRly||1||||||||0|1||||1|0|0||0|0|1|0|1|0
PwrRlyHw_bMonRunScg_PwrRly|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bMonRunScg_PwrRly|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||PwrRlyHw_bMonRunScg_PwrRly||1||||||||0|1||||1|0|0||0|0|1|0|1|0
PwrRlyHw_bMonRunScp_PwrRly|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bMonRunScp_PwrRly|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||PwrRlyHw_bMonRunScp_PwrRly||1||||||||0|1||||1|0|0||0|0|1|0|1|0
PwrRlyHw_bMonRunStuck_PwrRly|boolean|PWRRLYCMDDIAG|0|0|0|PwrRlyHw_bMonRunStuck_PwrRly|0|0|Phys|bool|2|0||Diagnostic|Diagnostic||PwrRlyHw_bMonRunStuck_PwrRly||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Actionneurs|boolean|HEADER|1|0|0|Actionneurs|0|0|Phys|bool|2|0||ACTUATOR|ACTUATOR||Actionneurs||1||||||||0|1||||1|0|0||0|0|1|0|1|0
