Nom_donnée|Type|Nom_module|Public|Nb_lignes|Nb_colonnes|Label_père|Offset|Masque_accès|Affichage|Unité|Fonction_transfert_ades|Coefficient_a|Coefficient_b|Groupe|Groupe_1|Groupe_2|Alias_1|Alias_2|Genre|Variable_indice_ligne|Variable_indice_colonne|Fonction_transfert_ligne|Fonction_transfert_colonne|Table_breakpoint_ligne|Table_breakpoint_colonne|Référence_spécification|Recuperable|Modifiable|Fournisseur|Responsable|Valeurs|Visualisable_ADES|Donnée_a_supprimer|Validation|Commentaires|Volatile|MinDecValue|MaxDecValue|MinPhysValue|MaxPhysValue|Def_Eval
Ext_bRFuDet|boolean|HEADER|1|0|0|Ext_bRFuDet|0|0|Phys|bool|2|0||FISA|FISA||Ext_bRFuDet||1||||||||0|1||||1|0|0||0|0|1|0|1|0
Ext_volCircFu_C|uint16|FISARFUDET|1|0|0|Ext_volCircFu_C|0|0|Phys|mm3|1|80|0|FISA|FISA||Ext_volCircFu_C||2|||||||V02 NT 08 07467|1|1||||1|0|0|Volume correspondant au circuit carburant et à la rampe d'injection|0|0|65535|0|5242800|0
Ext_volFuCns|uint16|HEADER|1|0|0|Ext_volFuCns|0|0|Phys|mm3|1|8|0|FISA|FISA||Ext_volFuCns||1||||||||0|1||||1|0|0||0|0|65535|0|524280|0
Ext_volFuNew|uint8|FISARFUDET|0|0|0|Ext_volFuNew|0|0|Phys|L|1|0.5|0|FISA|FISA||Ext_volFuNew||1||||||||0|1||||1|0|0||0|0|255|0|127.5|0
Ext_volFuOld|uint8|HEADER|1|0|0|Ext_volFuOld|0|0|Phys|L|1|0.5|0|FISA|FISA||Ext_volFuOld||1||||||||0|1||||1|0|0||0|0|255|0|127.5|0
FISA_bRstAdpDone|boolean|HEADER|1|0|0|FISA_bRstAdpDone|0|0|Phys|bool|2|0||divers|divers||FISA_bRstAdpDone||1||||||||0|1||||1|0|0||0|0|1|0|1|0
FISA_facNew_C|uint8|FISARFUDET|1|0|0|FISA_facNew_C|0|0|Phys|-|1|0.0078125|0|FISA|FISA||FISA_facNew_C||2|||||||V02 NT 08 07467|1|1||||1|0|0|Coefficient de qualité carburant du carburant rajouté|0|0|128|0|1|0
FISA_facOld|uint8|HEADER|1|0|0|FISA_facOld|0|0|Phys|-|1|0.0078125|0|divers|divers||FISA_facOld||1||||||||0|1||||1|0|0||0|0|128|0|1|0
FISA_facRst|uint8|FISARFUDET|1|0|0|FISA_facRst|0|0|Phys|-|1|0.0078125|0|FISARFUDET|FISARFUDET||FISA_facRst||1||||||||0|1||||1|0|0||0|0|128|0|1|0
FISA_facRst_nvm|uint8|HEADER|1|0|0|FISA_facRst_nvm|0|0|Phys|-|1|0.0078125|0|FISA.|FISA.||FISA_facRst_nvm||1||||||||0|1||||1|0|0||0|0|128|0|1|0
FISARFUDET_bExtbRFuDetPrev|boolean|FISARFUDET|0|0|0|FISARFUDET_bExtbRFuDetPrev|0|0|Phys|bool|2|0||FISA|FISA||FISARFUDET_bExtbRFuDetPrev||1||||||||0|1||||1|0|0||0|0|1|0|1|0
FISARFUDET_bFISARstAdpDonePrev|boolean|FISARFUDET|0|0|0|FISARFUDET_bFISARstAdpDonePrev|0|0|Phys|bool|2|0||FISA|FISA||FISARFUDET_bFISARstAdpDonePrev||1||||||||0|1||||1|0|0||0|0|1|1|1|0
FISARFUDET_u8Inhib|uint8|FISARFUDET|0|0|0|FISARFUDET_u8Inhib|0|0|Hexa|-||||FISA|FISA||FISARFUDET_u8Inhib||2|||||||V02 NT 08 07467|1|1||||1|0|0|Calib d'inhibition|0|0|255|0|255|0
Flev_fuel_level|uint8|HEADER|1|0|0|Flev_fuel_level|0|0|Phys|L|1|0.5|0|divers|divers||Flev_fuel_level||1||||||||0|1||||1|0|0||0|0|255|0|127.5|0
Fuel_used_between_tdc|uint16|FISARFUDET|0|0|0|Fuel_used_between_tdc|0|0|Phys|mm3|1|8|0|FISA|FISA||Fuel_used_between_tdc||1||||||||0|1||||1|0|0||0|0|65535|0|524280|0
Injector_constant|uint16|HEADER|1|0|0|Injector_constant|0|0|Phys|s/kg|1|1/64|1/64|divers|divers||Injector_constant||1||||||||0|1||||1|0|0||0|0|65535|0.015625|1024|0
RFuDet_bRstAdp|boolean|FISARFUDET|1|0|0|RFuDet_bRstAdp|0|0|Phys|bool|2|0||FISARFUDET|FISARFUDET||RFuDet_bRstAdp||1||||||||0|1||||1|0|0||0|0|1|0|1|0
RFuDet_bRstAdp_nvm|boolean|HEADER|1|0|0|RFuDet_bRstAdp_nvm|0|0|Phys|bool|2|0||FISA|FISA||RFuDet_bRstAdp_nvm||1||||||||0|1||||1|0|0||0|0|1|0|1|0
RFuDet_volFuDelta|uint8|FISARFUDET|0|0|0|RFuDet_volFuDelta|0|0|Phys|L|1|0.5|0|FISA|FISA||RFuDet_volFuDelta||1||||||||0|1||||1|0|0||0|0|255|0|127.5|0
Rho_carburant|uint8|FISARFUDET|1|0|0|Rho_carburant|0|0|Phys|g/l|1|100/256|700|FISA|FISA||Rho_carburant||2|||||||V02 NT 08 07467|1|1||||1|0|0|Masse volumique du carburant|0|0|255|700|799.609375|0
Temps_injection_entre_pmh|uint16|HEADER|1|0|0|Temps_injection_entre_pmh|0|0|Phys|ms|1|0.0256|0|divers|divers||Temps_injection_entre_pmh||1||||||||0|1||||1|0|0||0|0|65535|0|1677.696|0
VolFuDelta_C|uint8|FISARFUDET|1|0|0|VolFuDelta_C|0|0|Phys|L|1|0.5|0|FISA|FISA||VolFuDelta_C||2|||||||V02 NT 08 07467|1|1||||1|0|0|Seuil de détection de remplissage du réservoir entre le clef off et le clef on|0|0|255|0|127.5|0
