Nom_donnée|Type|Nom_module|Public|Nb_lignes|Nb_colonnes|Label_père|Offset|Masque_accès|Affichage|Unité|Fonction_transfert_ades|Coefficient_a|Coefficient_b|Groupe|Groupe_1|Groupe_2|Alias_1|Alias_2|Genre|Variable_indice_ligne|Variable_indice_colonne|Fonction_transfert_ligne|Fonction_transfert_colonne|Table_breakpoint_ligne|Table_breakpoint_colonne|Référence_spécification|Recuperable|Modifiable|Fournisseur|Responsable|Valeurs|Visualisable_ADES|Donnée_a_supprimer|Validation|Commentaires|Volatile|MinDecValue|MaxDecValue|MinPhysValue|MaxPhysValue|Def_Eval
ADCHAL_udtNUMBER_OF_CHANNELS|ADCHAL_tudtChannelType|ADCHAL|0|0|0|ADCHAL_udtNUMBER_OF_CHANNELS|0|0|Phys|-||||miscellaneous|miscellaneous||ADCHAL_udtNUMBER_OF_CHANNELS||3||||||||0|1|||37|0|0|0||0|||||0
ADCHAL_udtNUMBER_OF_PINS|ADCHAL_tudtPinType|ADCHAL|0|0|0|ADCHAL_udtNUMBER_OF_PINS|0|0|Phys|-||||miscellaneous|miscellaneous||ADCHAL_udtNUMBER_OF_PINS||3||||||||0|1|||40|0|0|0||0|||||0
CH_ADC_PDL_PT_DUR|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_PDL_PT_DUR|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_PDL_PT_DUR||3||||||||0|1|||0|0|0|0||0|||||0
CH_ADC_MSTRVAC_PRS|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_MSTRVAC_PRS|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_MSTRVAC_PRS||3||||||||0|1|||1|0|0|0||0|||||0
CH_ADC_THR_V_1|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_THR_V_1|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_THR_V_1||3||||||||0|1|||2|0|0|0||0|||||0
CH_ADC_THR_V_2|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_THR_V_2|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_THR_V_2||3||||||||0|1|||3|0|0|0||0|||||0
CH_ADC_HT_DW_O2_VOLT|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_HT_DW_O2_VOLT|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_HT_DW_O2_VOLT||3||||||||0|1|||4|0|0|0||0|||||0
CH_ADC_HT_DW_O2_CUR|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_HT_DW_O2_CUR|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_HT_DW_O2_CUR||3||||||||0|1|||5|0|0|0||0|||||0
CH_ADC_HT_UP_O2_VOLT|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_HT_UP_O2_VOLT|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_HT_UP_O2_VOLT||3||||||||0|1|||6|0|0|0||0|||||0
CH_ADC_HT_UP_O2_CUR|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_HT_UP_O2_CUR|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_HT_UP_O2_CUR||3||||||||0|1|||7|0|0|0||0|||||0
CH_ADC_LBUP_V|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_LBUP_V|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_LBUP_V||3||||||||0|1|||8|0|0|0||0|||||0
CH_ADC_LBDW_V|ADCHAL_tudtChannelType|ADCHAL|1|0|0|CH_ADC_LBDW_V|0|0|Phys|-||||miscellaneous|miscellaneous||CH_ADC_LBDW_V||3||||||||0|1|||9|0|0|0||0|||||0
